dataset,tag,qr,seed,spec_hash,run_directory,status,exit_code,entrance_version,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,ped_planned_window,ped_cohort_observed_by_end,ped_fcd_first_window,ped_never_observed,ped_stock_100,ped_stock_339,robot_planned_window,robot_cohort_observed_by_end,robot_fcd_first_window,robot_never_observed,robot_stock_100,robot_stock_339,count_caveat,wall_seconds,peak_sumo_rss_bytes
Development,TPE-taipei-idx12521-0-5|qp21,0,11,2127dbc5de0a2e3bf86841b590603034ab2e7d83ee92309a82a9d259cd89c822,runs\2127dbc5de0a2e3bf86841b590603034ab2e7d83ee92309a82a9d259cd89c822,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2734401124508983,13517,0.16091666666666884,84,85,1.0119047619047619,84,84,84,0,15,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.1409999998286366,21782528
Development,TPE-taipei-idx12521-0-5|qp21,0,9,e74509a4ccd174072000c32310ea583b8ff7270061181e71ad13bd868e7020fa,runs\e74509a4ccd174072000c32310ea583b8ff7270061181e71ad13bd868e7020fa,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.315472376338212,12797,0.15234523809524178,84,83,0.9880952380952381,84,84,84,0,12,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.2189999998081475,21766144
Development,TPE-taipei-idx12521-0-5|qp21,0,12,1fa8a870abdb898ffa5807f210929f34e438117d89d0e389c7ec23eb48e87b91,runs\1fa8a870abdb898ffa5807f210929f34e438117d89d0e389c7ec23eb48e87b91,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2468939504906729,13654,0.16254761904762302,84,86,1.0238095238095237,84,84,84,0,15,13,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0780000002123415,21876736
Development,TPE-taipei-idx12521-0-5|qp21,0,13,1f698c504195fd2ea246e99eefd5d064bb03cc1c9b6deb4bf3caaa66324f8145,runs\1f698c504195fd2ea246e99eefd5d064bb03cc1c9b6deb4bf3caaa66324f8145,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2476023561922964,13751,0.1637023809523843,84,83,0.9880952380952381,84,84,84,0,13,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.094000000040978,21807104
Development,TPE-taipei-idx12521-0-5|qp21,0,14,42bd6fbb16baeb5e5a0b11585aca13904b3793a7a8771d876dbb9b105902eade,runs\42bd6fbb16baeb5e5a0b11585aca13904b3793a7a8771d876dbb9b105902eade,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2344690909091287,13750,0.16369047619048024,84,81,0.9642857142857143,84,84,84,0,12,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.094000000040978,21864448
Development,TPE-taipei-idx12521-0-5|qp21,0,15,4e9cbbbf45aad21d248574b3c444d7fc3d36fc8057b8dd435ac910750353cd53,runs\4e9cbbbf45aad21d248574b3c444d7fc3d36fc8057b8dd435ac910750353cd53,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2745737241481996,13442,0.16002380952381284,84,84,1.0,84,84,84,0,16,16,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0619999999180436,21794816
Development,TPE-taipei-idx12521-0-5|qp21,0,16,592833cd6ea9a5fe0dfe6f53bdafc5b18cf18975f561d3b4139df56b2fb6032c,runs\592833cd6ea9a5fe0dfe6f53bdafc5b18cf18975f561d3b4139df56b2fb6032c,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2386853745196063,13791,0.16417857142857617,84,83,0.9880952380952381,84,84,84,0,13,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.047000000020489,21827584
Development,TPE-taipei-idx12521-0-5|qp21,0,17,f796343c4955bc810079556eedacedda6a2184a7a5cce94a1d6ba12fb7588c09,runs\f796343c4955bc810079556eedacedda6a2184a7a5cce94a1d6ba12fb7588c09,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2516702308089434,13561,0.1614404761904774,84,83,0.9880952380952381,84,84,84,0,14,16,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.078999999910593,21786624
Development,TPE-taipei-idx12521-0-5|qp21,0,19,cc154e0659a119d6aa2773a3d745374e402220cd34e393459441cb6f76f7ee5a,runs\cc154e0659a119d6aa2773a3d745374e402220cd34e393459441cb6f76f7ee5a,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2740896041099812,13236,0.15757142857143,84,84,1.0,84,84,84,0,14,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0630000000819564,21884928
Development,TPE-taipei-idx12521-0-5|qp21,0,18,c82c1f07a7342197b19f56b24c46125cadabed4f17a25a7d0cd54c21c109be67,runs\c82c1f07a7342197b19f56b24c46125cadabed4f17a25a7d0cd54c21c109be67,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2722051587892906,13414,0.15969047619048066,84,86,1.0238095238095237,84,84,84,0,15,13,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0630000000819564,21786624
Development,TPE-taipei-idx12521-0-5|qp21,0,20,9082ae6beec4d8675f20b1f54e63e7c69a4bde0070d8ad7a7739f13f4468dada,runs\9082ae6beec4d8675f20b1f54e63e7c69a4bde0070d8ad7a7739f13f4468dada,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2611634636788283,13477,0.16044047619047846,84,85,1.0119047619047619,84,84,84,0,14,13,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0,21901312
Development,TPE-taipei-idx12521-0-5|qp21,0,21,5ec85915f80a159a8aa2d6eba61990c54b034b5f66137b4062f17e354ec326ae,runs\5ec85915f80a159a8aa2d6eba61990c54b034b5f66137b4062f17e354ec326ae,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2026637710054067,14044,0.16719047619047905,84,82,0.9761904761904762,84,84,84,0,11,13,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0159999998286366,21917696
Development,TPE-taipei-idx12521-0-5|qp21,0,23,46ffe86aad948f3a3ba8175fbd13f0947baa1f5189b8d1c50dbadcfc25b9e2f2,runs\46ffe86aad948f3a3ba8175fbd13f0947baa1f5189b8d1c50dbadcfc25b9e2f2,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1973850415512644,14440,0.1719047619047664,84,84,1.0,84,84,84,0,14,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.031999999890104,21831680
Development,TPE-taipei-idx12521-0-5|qp21,0,22,22b91e6614594be4032f7738b9fa4324378e3fad8f5ae3a3d10b672e22a73c36,runs\22b91e6614594be4032f7738b9fa4324378e3fad8f5ae3a3d10b672e22a73c36,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2376994566771506,13988,0.1665238095238138,84,84,1.0,84,84,84,0,12,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0629999998491257,21790720
Development,TPE-taipei-idx12521-0-5|qp21,0,24,5f046793e886a6887ef53ee6403de59d68a06ab53a6661ddc024bd23322a5d78,runs\5f046793e886a6887ef53ee6403de59d68a06ab53a6661ddc024bd23322a5d78,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2314991618686664,13721,0.16334523809524187,84,85,1.0119047619047619,84,84,84,0,14,13,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0619999999180436,21880832
Development,TPE-taipei-idx12521-0-5|qp21,0,25,67973974ee6730fec97d458c254284c6f5b2ba864779785f213c0837e46154f5,runs\67973974ee6730fec97d458c254284c6f5b2ba864779785f213c0837e46154f5,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.244683044527261,13677,0.16282142857143203,84,83,0.9880952380952381,84,84,84,0,14,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0780000002123415,21872640
Development,TPE-taipei-idx12521-0-5|qp21,0,26,d3bd100e5c5b83e0038120f785695345c1f104008ece93180c1c4fe9efd7b0f2,runs\d3bd100e5c5b83e0038120f785695345c1f104008ece93180c1c4fe9efd7b0f2,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2375738520035198,13676,0.1628095238095275,84,83,0.9880952380952381,84,84,84,0,14,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.0780000002123415,21827584
Development,TPE-taipei-idx12521-0-5|qp21,0,27,b121d65d9c7584bb548454c343f41420d51ef804684dacd30f75b3360668064e,runs\b121d65d9c7584bb548454c343f41420d51ef804684dacd30f75b3360668064e,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2487914430640668,13603,0.16194047619047924,84,83,0.9880952380952381,84,84,84,0,13,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.077999999979511,21843968
Development,TPE-taipei-idx12521-0-5|qp21,0,29,d514b67714de331fceedbb21dd5dcc4cb7080400e758b2873f81a955f5ecaeba,runs\d514b67714de331fceedbb21dd5dcc4cb7080400e758b2873f81a955f5ecaeba,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2654793711712256,13549,0.16129761904762327,84,85,1.0119047619047619,84,84,84,0,15,15,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.172000000020489,21819392
Development,TPE-taipei-idx12521-0-5|qp21,0,28,0d11411da96422b2e0c6d9c8a6e6e8e5a23091575e2fb3d56b93857065d6045e,runs\0d11411da96422b2e0c6d9c8a6e6e8e5a23091575e2fb3d56b93857065d6045e,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2204262109070139,14101,0.16786904761905022,84,84,1.0,84,84,84,0,14,14,0,0,0,0,0,0,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.172000000020489,21786624
Development,TPE-taipei-idx12521-0-5|qp21,4,0,adb194913db846a789c859ce81134db51b1431c4e9a7c8ce2c253e6b26a90a54,runs\adb194913db846a789c859ce81134db51b1431c4e9a7c8ce2c253e6b26a90a54,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1872221450402995,14396,0.1713809523809547,84,83,0.9880952380952381,84,84,84,0,14,15,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.452999999979511,21897216
Development,TPE-taipei-idx12521-0-5|qp21,4,1,ea512446685ed709c30a073561e7b71ed7158be7845e46292a29bf4d013fd0b2,runs\ea512446685ed709c30a073561e7b71ed7158be7845e46292a29bf4d013fd0b2,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1461068096088542,15111,0.17989285714285982,84,82,0.9761904761904762,84,84,84,0,13,16,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.515000000130385,21995520
Development,TPE-taipei-idx12521-0-5|qp21,4,3,de726e350a56a55eb7912fe842310895cee6e75d36bf0a69d072133ad18c2205,runs\de726e350a56a55eb7912fe842310895cee6e75d36bf0a69d072133ad18c2205,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.152155247471671,14931,0.177750000000002,84,80,0.9523809523809523,84,84,84,0,11,15,16,16,16,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.75,21929984
Development,TPE-taipei-idx12521-0-5|qp21,4,2,4a951d340ab13cddae9f697b7d7fec39b3ebc69a68092530572a52f9fb198cf8,runs\4a951d340ab13cddae9f697b7d7fec39b3ebc69a68092530572a52f9fb198cf8,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1912270110908316,14246,0.16959523809523974,84,85,1.0119047619047619,84,84,84,0,15,14,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.7659999998286366,22016000
Development,TPE-taipei-idx12521-0-5|qp21,4,5,dfd3e9d81d7bc3d03dd247b011e3d42775d414384270d94b06a2c28403d2ad78,runs\dfd3e9d81d7bc3d03dd247b011e3d42775d414384270d94b06a2c28403d2ad78,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1841367184753009,14219,0.16927380952381155,84,83,0.9880952380952381,84,84,84,0,14,15,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.6879999998491257,21925888
Development,TPE-taipei-idx12521-0-5|qp21,4,4,3ae500cc68c9cb7ca4aeea25a581212dabe3aa3f2f903bc685a5e83ed1e08e40,runs\3ae500cc68c9cb7ca4aeea25a581212dabe3aa3f2f903bc685a5e83ed1e08e40,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2189310051107203,14088,0.167714285714288,84,85,1.0119047619047619,84,84,84,0,15,14,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.7340000001713634,21856256
Development,TPE-taipei-idx12521-0-5|qp21,4,7,e7f5573786dc750c7dd70fac258f17ff630d3172e33e4e7411899727a412652c,runs\e7f5573786dc750c7dd70fac258f17ff630d3172e33e4e7411899727a412652c,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1595344886170622,14715,0.17517857142857493,84,83,0.9880952380952381,84,84,84,0,15,16,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.280999999959022,22003712
Development,TPE-taipei-idx12521-0-5|qp21,4,6,8a02e4a44b5ec2297654b476d43ee7ba46ff1530dc6bea70d753e6bf25764472,runs\8a02e4a44b5ec2297654b476d43ee7ba46ff1530dc6bea70d753e6bf25764472,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.210196495708298,14097,0.16782142857143173,84,83,0.9880952380952381,84,84,84,0,13,14,16,16,16,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.625,21897216
Development,TPE-taipei-idx12521-0-5|qp21,4,9,3bc949298a3cf60bad76d0197fe2620a7c19a623061ac08ad267b5e5082b70bd,runs\3bc949298a3cf60bad76d0197fe2620a7c19a623061ac08ad267b5e5082b70bd,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2407485294117704,13600,0.16190476190476547,84,84,1.0,84,84,84,0,14,14,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.734999999869615,21921792
Development,TPE-taipei-idx12521-0-5|qp21,4,8,546d6cc2a27277aa5c62ddd2f9ec4bed8a70fcbafd60bc0a706586fe5e09cc42,runs\546d6cc2a27277aa5c62ddd2f9ec4bed8a70fcbafd60bc0a706586fe5e09cc42,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1414261236325016,15174,0.1806428571428592,84,85,1.0119047619047619,84,84,84,0,14,14,16,16,16,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.797000000020489,21909504
Development,TPE-taipei-idx12521-0-5|qp21,4,10,becac2c966bf471b0d9da831206dbd7aa696a086cf2ef5159cca0aa8d72e625c,runs\becac2c966bf471b0d9da831206dbd7aa696a086cf2ef5159cca0aa8d72e625c,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1819443107597436,14545,0.17315476190476378,84,85,1.0119047619047619,84,84,84,0,15,14,16,16,16,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.625,21970944
Development,TPE-taipei-idx12521-0-5|qp21,4,11,5b9358d210392e4ec1dd2ff33172bf27ffd1e7814d063ea00374ecc52ec25db5,runs\5b9358d210392e4ec1dd2ff33172bf27ffd1e7814d063ea00374ecc52ec25db5,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2623628161513785,13522,0.16097619047619396,84,85,1.0119047619047619,84,84,84,0,15,14,16,16,16,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.406999999890104,21995520
Development,TPE-taipei-idx12521-0-5|qp21,4,12,ddc94294a46dcafc845cecf233695d6dde2a13c901061035a7931acef0a43f6e,runs\ddc94294a46dcafc845cecf233695d6dde2a13c901061035a7931acef0a43f6e,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2191049030786527,14032,0.16704761904762241,84,87,1.0357142857142858,84,84,84,0,15,13,16,16,16,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.405999999959022,21983232
Development,TPE-taipei-idx12521-0-5|qp21,4,13,a4eeae1d6fe066debcdd34625cbbd0373ce73ce69a5e9a60038d4c074698da4e,runs\a4eeae1d6fe066debcdd34625cbbd0373ce73ce69a5e9a60038d4c074698da4e,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.1587072678331007,14860,0.17690476190476692,84,81,0.9642857142857143,84,84,84,0,13,17,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.4840000001713634,21884928
Development,TPE-taipei-idx12521-0-5|qp21,4,14,2cf5752628272103346b1ab5872cbb2f8b4d88df681148ab467ac08cf8b864e3,runs\2cf5752628272103346b1ab5872cbb2f8b4d88df681148ab467ac08cf8b864e3,COMPLETED_DIAGNOSTIC,0,assumption-reference-v1,1.2032323303502386,14191,0.16894047619048075,84,86,1.0238095238095237,84,84,84,0,17,15,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.625,22028288
